keyword,title,link,summary,date
주거복지 정책,“베이비부머 은퇴자 쏟아지는데”…노인 위한 복합주거단지 대안될까,https://biz.heraldcorp.com/article/10451823?ref=naver,27일 한국토지주택공사(LH) 산하 LH토지주택연구원이 최근 발간한 ‘한국형 은퇴자 복합주거단지(K-CCRC) 추진을 위한 제도 개선 연구’ 보고서는 고령자복지정책사각지대에 놓인 중위소득·중장년층이 은퇴 후 건강하고 활기찬 삶을 영위할 수 있는 노인복지주택 공급을 활성화하려면 제도적 기반이...,
주거복지 정책,"시흥시의회, 이주배경청소년 주거환경 및 복지정책 연구회 간담회",http://www.breaknews.com/1101949,시흥시의회 의원 연구단체 '시흥시 이주배경청소년주거환경 및복지정책연구회'가 지난 18일 의회운영위원회 회의장에서 올해 첫 간담회를 개최했다. '시흥시 이주배경청소년주거환경 및복지정책연구회'는 한지숙 의원과 이건섭...,
주거복지 정책,"인천형 주거정책, '천원주택(매입임대주택)' 3,681명 몰려...7.36대 1",https://www.getnews.co.kr/news/articleView.html?idxno=811811,"이는 신혼부부 및 신생아 가정을 위한 인천형주거복지 정책에 대한 높은 관심을 입증하는 결과다. '천원주택'은 하루 1000원, 월 3만 원의 저렴한 임대료로 신혼부부 등에게 안정적인 주거환경을 제공하는 정책이다. 발표 초기부터 실질적인 주거비 부담 완화 대책으로 주목받았으며, 접수 첫날부터 628명이...",
주거복지 정책,시흥시의회 의원 연구단체 '시흥시 이주배경청소년 주거환경 및 복지정책 연구회' 활동,http://www.shinailbo.co.kr/news/articleView.html?idxno=2024010,"경기 시흥시의회 의원 연구단체 '시흥시 이주배경청소년주거환경 및복지정책연구회'가 지난 18일 의회운영위원회 회의장에서 올해 첫 간담회를 개최했다고 밝혔다. 20일 시의회에 따르면 '시흥시 이주배경청소년주거환경 및복지정책연구회'는 한지숙 의원과 이건섭 의원이 함께 활동하며, 이주배경청소년의...",
주거복지 정책,"시흥시의회, 기업 애로사항 및 정책 개선방안 논의",http://www.newsroad.co.kr/news/articleView.html?idxno=37163,"■'시흥시 이주배경청소년주거환경 및복지정책연구회' 지난 18일 첫 간담회 개최 '시흥시 이주배경청소년주거환경 및복지정책연구회'는 한지숙 의원과 이건섭 의원이 함께 활동하며, 이주배경청소년의주거환경과복지사각지대를 분석하여 안정적인 정착과 성장 지원 방안을 연구하기 위한 단체이다. 이날...",
주거복지 정책,"무안군, 빈집 리모델링으로 청년 주거지 제공",https://www.nspna.com/news/?mode=view&newsid=745309,"또한 빈집 활용도를 높이고 보다 많은 주민이 혜택을 받을 수 있도록 다양한주거 복지 정책을 지속해서 추진할 예정이다. 김산 군수는 “이번 빈집 재생 사업을 통해 방치된 빈집이 새로운 보금자리로 탈바꿈하여 주거 취약계층의 안정적인 생활을 돕고, 지역공동체 활성화에도 기여할 것으로 기대한다”며...",
주거복지 정책,"논산시, 청년친화도시 조성 위한 '논산형 청년정책'추진",https://news.tf.co.kr/read/national/2186269.htm,"백성현 논산시장은 ""양질의 일자리를 창출하는 것은 청년 인구를 유입하고 인구 및 지역 소멸 대응의 가장 핵심이자 기본""이라며 ""일자리,주거,복지등 맞춤형 청년정책을 적기에 시행하여 우리 청년들이 희망을 갖고 내일을 설계할 수 있도록 촘촘한 시정을 펼칠 것""이라고 밝혔다. 한편 시는 지난달 제2회...",
주거복지 정책,복지업무 실무자 위한 지침서 나왔다,https://www.naeil.com/news/read/541865?ref=naver,"기초생활보장부터 장애인 지원, 아동·청소년 보호, 노인복지와주거지원 등 다양한 분야를 망라했다. 실무자가 현장에서 신속하고 정확하게 서비스를 안내할 수 있도록 구성했다. 성북구는 지난 2009년부터복지지침서를 제작해 17년째 이어오고 있다. 해마다 달라지는정책과 사업을 반영해 동주민센터를...",
주거복지 정책,"""이런 혜택까지?"" 울산 울주군 맞춤형 복지, 인구정책 눈길",https://www.rcast.co.kr/news/articleView.html?idxno=27361,"울주군 신혼부부주거지원 출산에 영향…생애주기 따른 지원 시행 2024년 국토연구원의 '저출산 원인 진단과 부동산정책방향' 보고서에 따르면 주택... 이외에 청소년들에게는 진로직업체험센터 서비스, 상담복지센터를 통한 개인 및 심리검사 등이 지원되며 고령자들에는주거편의 지원(싱크대, 화장실...",
주거복지 정책,"광주 서구, 청년일자리·복지정책 집중한다…49억원 투입",https://www.newsis.com/view/NISX20250312_0003096305,일자리·주거·복지·문화·교육 전반에 걸친 청년정책이 해당된다. 서구는 지역 내 청년 인구가 전체 인구 26%에 달하는 7만4000여명인 점에 청년정책효율성을 높이기로 했다. 서구는 취업난과 고용불안 해소를 위해 ▲청년창업플랫폼 서구스타트업센터 ▲잡카페 청춘발산공작소 ▲명장성공스쿨 운영 및...,
주거복지 정책,"거제시장 재선거 돌입, 후보 마다 정책 제시 다양",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003112002&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,"▲ 거제시청 전경 ⓒ 거제시 4·2 재·보궐선거의 공식선거운동이 곧 시작되는 가운데 경남 거제시장을 위해 나선 후보들이 갖가지정책을 제시하며 표심... 이번 공약은 시민들의주거복지향상을 목표로 하며, 특히 노후 단독주택 및 공동주택의 개보수를 지원하는 내용을 포함하고 있다. 변 후보는 ""거제시에는...",
주거복지 정책,"""재개발한다고 없애다니... 성락종합복지관 존치하라""",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003111626&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,"없이복지관이 사라진다니 답답한 심정""이라고 아쉬움을 표했다. 그러면서 ""재개발은 단순히 아파트만 새로 짓는 게 아니라주거환경도 개선 하고 우리의... 한편, 기자회견을 마친 이들은 대전시복지정책과에 '대전시민복지권 보장 및 성락종합사회복지관 존치 요구 4600명 서명부'와 '용두동 3구역...",
주거복지 정책,"이창용 ""인기 영합 복지·현금지원, 저출생 근본 문제 해결 못해""(종합)",https://view.asiae.co.kr/article/2025031410293314415,단기적으로 고통을 줄이기 위해 인기 영합적인복지 정책이나 현금 지원과 같은 재정정책을 추진하려는 유혹이 강해질 수 있다는 것이다. 이 총재는... 그는 청년들이 결혼과 출산을 연기하거나 포기하는 근본적인 이유로 '높은 경쟁 압력'과 '고용·주거·양육에 대한 불안'을 꼽았다. 청년들의 경쟁과 불안을...,
주거복지 정책,"포항, 대한민국 복지의정대상 지방정부 부문 특별상 수상",http://www.segye.com/newsView/20250228514212?OutUrl=naver,주거복지센터는 시민들에게 맞춤형 상담으로주거복지와 관련된 정부 및 지자체의정책정보를 제공하는주거복지통합 컨트롤타워다. 특히주거취약계층을 위한주거상향 지원 사업과 주민 교육 등 특화 사업으로 시민체감형주거복지서비스를 제공하고 있다. 시는 경북 최초 3무(無)복지(민간 어린이집...,
주거복지 정책,"대전도시공사, 1인 가구 식생활 복지 강화… 건강한 한 끼 지원",https://www.ccdailynews.com/news/articleView.html?idxno=2331528,"이어 ""주거환경 개선뿐만 아니라 생활복지까지 아우르는정책을 확대해, 입주민들이 더 나은 삶을 누릴 수 있도록 최선을 다하겠다""고 강조했다. 밀팡 나득균 대표는 ""바쁜 일상 속에서 혼자 생활하는 청년과 고령층이 균형 잡힌 영양을 섭취하는 것은 결코 쉽지 않다""며 ""이번 협력으로 입주민들에게 보다...",
주거복지 정책,'임대료 하루 1000원' 유정복 표 주거정책 '천원주택' 인기 뜨거워,https://www.newspim.com/news/view/20250306001063,"천원주택은 신혼부부에게 안정적인 주거와 육아 환경을 제공해 출산율이 높아질 수 있도록 하는 인천형주거복지 정책의 하나다. 유정복 인천시장은 ""천원주택은 단순한 주거 지원을 넘어 신혼부부들이 자녀를 낳고 행복하게 양육할 수 있는 여건을 만들어 줘 출산율이 높아질 수 있도록 하는 출산과 주거...",
주거복지 정책,"담양군, 농어촌 '삶의 질' 지수 전남 1위…지역 맞춤형 복지 눈길",https://www.news1.kr/local/gwangju-jeonnam/5716638,"보건복지부장관 표창을 받았다.복지기동대 사업은 읍·면복지기동대원들이주거환경개선 등을 통해 취약계층의 생활 안정을 지원하여 주민 만족도가... 손순용 위원장은 ""이날 심의에서 지역 맞춤형복지 정책의 실효성을 높이기 위해 지역사회보장 발전 과업에 따른 성과들을 확인하고, 지역 거버넌스 구축과...",
주거복지 정책,"포항시, 시민 맞춤 복지정책으로 대상 수상!",https://sports.donga.com/region/article/all/20250228/131125497/1,"주거복지센터는 시민들에게 맞춤형 상담으로주거복지와 관련된 정부 및 지자체의정책정보를 제공하는주거복지통합 컨트롤타워로 특히,주거취약계층을 위한주거상향 지원 사업과 주민 교육 등 특화 사업으로 시민체감형주거복지서비스를 제공하고 있다. 시는 또한 경북 최초 3무(無)복지(민간...",
주거복지 정책,"광주도시공사, 주거복지협의회 정기총회",https://view.asiae.co.kr/article/2025030709471726591,"협의회는 앞으로도주거복지지방화를 위한정책제언 및 제도개선, 공동연구, 선진사례 검토 등을 통해 지방개발공사의 경쟁력 강화와 상생발전을 도모할 계획이다. 김승남 사장은 “주거복지협의회 회장사로서 막중한 책임감을 갖고,주거복지전문기관으로서 지방개발공사 경쟁력을 한층 더 높일 수...",
주거복지 정책,"""내 집 한채는 있어야""…청년들 빛나는 삶 위해 빚내며 산다",https://www.hankyung.com/article/202503116952i,"가장 필요한정책지원으로는 '주거정책'(45.7%)이 1위를 차지했다. 이어 일자리정책(33.5%),복지·문화정책(14.1%)이 뒤를 이었다. 현재 최우선으로 필요한주거정책으로는 주택구입자금대출이 31.3%로 가장 많았다. 전세자금대출(25.0%), 월세 등주거비지원(20.7%), 공공임대(14.9%)가 뒤를 이었다....",
주거복지 정책,부산시 복지 만족도 상승… 소득·1인 가구 지원은 보완 필요,https://www.kmib.co.kr/article/view.asp?arcid=0027815917&code=61122019&cp=nv,"1인 가구가 가장 필요로 하는복지 정책으로는주거지원정책(25.6%), 질병 및 응급상황 대응정책(21%)이 가장 높은 비중을 차지했다. 시는 이번 조사 결과를 바탕으로 시민들의복지체감도를 높이고, 부족한 부분을 보완하기 위한정책을 추진할 계획이다. 정태기 시 사회복지국장은 “정기적인...",
주거복지 정책,"홍성군, 주거환경개선사업 '발 달린 빗자루' 확대 추진",http://www.newstnt.com/news/articleView.html?idxno=469319,"지난 2월과 3월에는 홍성군복지정책과와 홍성나눔봉사회 봉사자 20여 명이 참여하여 홍성읍 거주 장애인 가구와 홍북읍 거주 중장년 1인 가구의 주택 내외부 청소, 정리 정돈, 폐기물 처리를 진행했다. 특히, 올해는 단순 환경 개선을 넘어주거취약계층의 건강과 안전을 고려한 맞춤형 지원도 강화된다. 노인...",
주거복지 정책,"[장용동의 우리들의 주거복지] 저속노화, 에이징 테크…'스마트하우징'으로 풀어야",https://www.asiatoday.co.kr/view.php?key=20250319010009996,"이를 통해 지역이나 병원 등 관련 기관, 이를 가능케 하는 산업 등으로 확산하여 나가는 구조를 가지는 게 방향성 측면에서 옳다고 본다.때마침 노인가구 및 1인 가구의 급증 영향으로 AI 스마트 하우징(Smart Housing)에 관한 논의가 활발히 진행 중이며 이를 향후주거복지정책에 적극적으로 반영해야 한다는...",
주거복지 정책,"대전 유성구, 청년 친화도시 조성 본격화…일자리·주거·복지 선순환 환경 구축",https://www.pressian.com/pages/articles/2025030413344875186?utm_source=naver&utm_medium=search,제2차 유성구 청년정책기본계획 수립…5대 추진 전략·46개 세부 사업 시행 대전시 유성구(구청장 정용래)가 청년들이 머물고 싶은 도시를 만들기 위해 일자리·주거·복지등 청년정책을 체계적으로 추진한다. 유성구는 제2차 유성구 청년정책기본계획(2025~2029)을 수립하고 지역 실정과 청년들의 요구를...,
주거복지 정책,"포항시, '제1회 대한민국 복지의정대상' 특별상 수상",http://www.inews24.com/view/1819333,"이를 통해 시민들이 정부 및 지자체의주거복지 정책을 효과적으로 이용할 수 있도록 지원하고 있다. 포항시는 경북 최초로 '3무(無)복지'를 시행하며 민간 어린이집 무상보육, 유치원·초·중·고 무상급식, 중·고교 신입생 무상교복 지원을 통해 부모의 교육·보육 부담을 줄이고 있다. 또한, 2017년부터 전국...",
주거복지 정책,"인천형 주거정책‘천원주택’3,681명 몰려...경쟁률 7.36대 1 기록",http://www.breaknews.com/1100741,"인천시에 따르면, 총 500세대 모집에 3,681명이 신청하면서 경쟁률이 7.36대 1을 기록했으며 이는 신혼부부 및 신생아 가정을 위한 인천형주거복지 정책에 대한 높은 관심을 입증하는 결과다. ‘천원주택’은 하루 1,000원, 월 3만 원의...",
주거복지 정책,수원특례시 ‘새빛 복지' 시리즈…‘이달의 좋은 정책’ 선정,http://www.newstomato.com/ReadNews.aspx?no=1255922&inflow=N,수원시는 △‘경제특례시’ 도약을 위한 첨단 기업 유치 △‘철도특례시’ 기반 마련 △디지털 기반 행정 혁신 △돌봄·주거복지확대 등 굵직한정책을 통해 수원시민 삶의 질을 높이고 있습니다. 지난 7일 이 시장은 수원시청 집무실에서 <뉴스토마토> 유튜브 ‘야단법석’ 진행자인 임혜자 K-정책금융연구소...,
주거복지 정책,"전남개발공사, ‘주거복지활동 우수사례’…국토부장관상 수상",https://view.asiae.co.kr/article/2025030411411270883,전남개발공사는 이번 수상은 청년과 신혼부부의 주거 안정을 위한 혁신적인주거복지 정책인 ‘전남형 만원주택’ 사업의 성과를 인정받은 결과라고 설명했다. 전남형 만원주택 사업은 전남도가 인구감소와 지방소멸 위기를 극복하고자 청년 및 신혼부부를 지역에 정착시키기 위해 전남개발공사와 함께...,
주거복지 정책,"군포시 무한돌봄센터, 복지위기가구 발굴 홍보 나서",https://www.newscj.com/news/articleView.html?idxno=3246086,"군포시 무한돌봄센터는복지정책과 희망복지팀에서 운영하는 맞춤형복지서비스로, 생계·의료·교육·주거등 복합적인 어려움을 겪는 가구를 대상으로 공공·민간자원을 연계해 통합사례관리를 지원하고 있다. 2010년부터 운영을 시작해 올해로 15년째 군포시민의복지증진을 위해 활동하고 있다. 이와 함께...",
주거복지 정책,"누구나 행복한 주거복지, 주거환경에 살 권리",http://www.jjn.co.kr/news/articleView.html?idxno=999790,"맞춤형주거복지 정책을 추진하는 이유이다. 저소득층을 위한 주거복지는 주거비 부담을 줄이기 위해서 저소득층을 위한 공공임대주택 공급과 주거비 지원 프로그램을 확대하고 있으며, 특히 공공임대주택은 저렴한 임대료로 안정적인 거주 환경을 제공하면서, 주거비 지원을 통해 추가적인 부담을 줄일 수...",
